Price,Mileage,EngineV,Registration,Year,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Price_Category_Medium,Price_Category_High
4.688545082637754,-1.4856003577915542,0.32147459949322416,1,1.2818541702288262,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
-0.7114913353592961,1.0156404035110487,-0.19667347537062274,0,-1.706131323969648,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1.2762647423731541,0.7303277691419304,0.14211565050189248,1,-0.06273930216048725,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.3805412541649585,0.7778798748701168,-0.15681593115032685,1,0.23605924725936017,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
-0.3682488225777402,-0.3443498203150815,-0.1169583869300309,1,-0.21213857687041096,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.098459857131609,-1.3524544617526324,0.04247178995115271,1,1.2818541702288262,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.5120990504161237,-0.10658929167414964,-0.23653101959091866,1,0.08665997254943647,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.6025450353387999,0.9871091400741367,-0.1767447032604748,0,-0.5109371262902583,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.6559903900658358,0.9871091400741367,-0.05717207059958707,0,-1.1085342251299533,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.4216530654934476,0.7303277691419304,-0.1169583869300309,1,-0.9591349504200295,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.40931952209490086,0.14068165811241948,-0.15681593115032685,1,0.23605924725936017,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0.05935512704987542,0.25480671186006676,-0.19667347537062274,1,0.6842570713891313,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
-0.40931952209490086,0.11215039467550765,0.04247178995115271,0,-0.06273930216048725,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.2284275522495486,-0.5535790855191015,-0.19667347537062274,1,-0.06273930216048725,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.6272121221358934,0.3023588175882531,-0.1767447032604748,0,-0.8097356757101059,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
-0.3743744824656851,-0.35386024146071876,-0.15681593115032685,1,0.833656346099055,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.6272121221358934,2.4422035753566393,-0.15681593115032685,0,-0.3615378515803347,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.13387038619402358,0.3023588175882531,0.24175951105263227,1,-0.5109371262902583,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.2279135534966809,0.15970250040369402,-0.1169583869300309,1,0.833656346099055,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.4709872390876346,0.3023588175882531,-0.23653101959091866,1,0.08665997254943647,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
-0.2863952062227183,0.644733978831195,-0.05717207059958707,1,-0.6603364010001821,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.21574455845470972,-1.0671418273835143,-0.27638856381121457,1,1.1324548955189024,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
-0.4422089711576922,1.1773175629868822,-0.05717207059958707,1,-1.1085342251299533,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
-0.49158425656320764,0.5591401885204594,-0.25645979170106664,1,0.3854585219692839,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
-0.5018210975840015,0.4830568193553613,-0.25645979170106664,1,-0.3615378515803347,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
-0.018757314474253967,0.7778798748701168,0.04247178995115271,1,-0.06273930216048725,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.1914680338652369,-0.7628083507231215,-0.15681593115032685,1,0.3854585219692839,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0.3923607988106375,0.4450151347728122,0.08232933417144865,1,0.08665997254943647,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.08042503146698769,-0.7057458238492978,0.2019019668323363,1,0.23605924725936017,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
